datetime	AR	CO	MX	PE	CL	EC	VE	CR	GT	SV	UY	PY	PA	HN	NI	DO	BO	CU	PR	ES
2019-06-06 09:20:00	NULL	101852	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 09:20:01	13641	NULL	103243	29488	17873	3199	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	20260	1724	4124	3494	3199	251	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 09:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1212	3199	328	674	313	31	112	2529
2019-06-06 10:20:00	NULL	101833	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 10:20:03	13641	NULL	103232	29485	17873	3198	20255	1723	4123	3494	3198	251	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 10:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1210	3198	328	674	313	31	112	2529
2019-06-06 11:20:00	13640	101802	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 11:20:01	NULL	NULL	103201	29477	17873	3198	20141	1723	4122	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3494	NULL	251	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 11:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3198	NULL	1210	3198	328	673	313	31	112	2529
2019-06-06 12:20:01	13644	101773	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 12:20:02	NULL	NULL	103187	29476	17871	3198	20093	1723	4122	3491	3198	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 12:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	251	1207	3198	328	672	311	31	112	2529
2019-06-06 13:20:00	13688	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 13:20:02	NULL	101875	103116	29463	17886	3198	20051	1723	4121	3491	3198	251	1207	3198	328	672	311	31	112	2529
2019-06-06 14:20:00	NULL	102002	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 14:20:01	13715	NULL	103055	29456	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 14:20:03	NULL	NULL	NULL	NULL	17912	3223	20142	1725	4129	3508	NULL	252	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 15:20:03	13726	102108	103118	29474	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 15:20:04	NULL	NULL	NULL	NULL	17948	3229	20145	1725	4134	3516	3229	252	1217	3229	330	675	312	31	112	2529
2019-06-06 16:20:00	NULL	102271	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 16:20:01	13750	NULL	103332	NULL	17966	3214	20138	1726	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 16:20:02	NULL	NULL	NULL	29557	NULL	NULL	NULL	NULL	4137	3513	3214	252	1219	3214	324	675	NULL	NULL	NULL	NULL
2019-06-06 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	312	31	112	2529
2019-06-06 17:20:01	13746	102412	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 17:20:02	NULL	NULL	103416	29577	17974	3216	20155	1726	4148	3515	NULL	250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 17:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3216	NULL	1218	3216	325	675	312	31	112	2529
2019-06-06 18:20:00	NULL	102430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 18:20:02	13808	NULL	103547	29627	17999	3217	20144	1732	4163	3517	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3217	250	1219	3217	325	675	312	31	112	2529
2019-06-06 19:20:01	13839	102496	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 19:20:03	NULL	NULL	103610	29660	18074	3245	20161	1746	4178	3541	3245	250	1219	3248	326	675	312	31	112	2529
2019-06-06 20:20:01	13865	102480	103705	29676	18111	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 20:20:02	NULL	NULL	NULL	NULL	NULL	3245	20217	1749	4176	3542	3245	250	1219	3245	327	673	312	31	112	2529
2019-06-06 21:20:00	13894	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 21:20:01	NULL	102597	103717	29710	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 21:20:02	NULL	NULL	NULL	NULL	18158	3242	20232	1749	4179	3542	3244	250	1219	3245	326	673	312	31	112	2529
2019-06-06 22:20:01	13903	102794	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 23:20:02	13907	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-06 23:20:04	NULL	102937	103936	29746	18272	3256	20242	1758	4210	3570	3256	250	1223	3256	326	675	312	31	112	2529
2019-06-07 00:20:00	NULL	102979	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 00:20:02	13910	NULL	104054	NULL	NULL	NULL	20250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 00:20:03	NULL	NULL	NULL	29797	18279	3256	NULL	1762	4212	3580	3256	250	1223	3256	326	675	312	31	112	2529
2019-06-07 01:20:00	13911	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 01:20:01	NULL	103009	104061	29818	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 01:20:02	NULL	NULL	NULL	NULL	18278	3257	20250	1762	4212	3580	3257	250	1223	3257	325	675	312	31	112	2529
2019-06-07 02:20:00	NULL	103015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 02:20:02	13911	NULL	104107	29828	18277	3257	20250	1762	4213	3580	3257	250	1223	3257	325	675	312	31	112	2529
2019-06-07 03:20:01	NULL	103032	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 03:20:02	13911	NULL	104037	29829	18278	3257	20250	1762	4214	3580	3257	250	1223	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 03:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3257	325	675	312	31	112	2529
2019-06-07 04:20:01	13913	103054	104042	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 04:20:02	NULL	NULL	NULL	29827	18279	3257	20250	1762	4214	3582	3257	250	1223	3257	325	675	312	31	NULL	NULL
2019-06-07 04:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	112	2529
2019-06-07 05:20:00	NULL	103052	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 05:20:02	13913	NULL	104058	29831	18281	3257	20250	NULL	4214	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 05:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1762	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 06:20:02	13913	103051	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 06:20:04	NULL	NULL	104081	29834	18281	3257	20250	1762	4214	3582	3257	250	1223	3257	325	675	312	31	112	2529
2019-06-07 07:20:01	13913	103051	104082	29837	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 07:20:02	NULL	NULL	NULL	NULL	18281	3257	20250	1762	4214	3582	3257	250	1223	3257	325	675	312	31	112	2529
2019-06-07 08:20:00	NULL	103051	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 08:20:01	13913	NULL	104084	29837	18281	3257	20250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 08:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1762	4214	3582	3257	250	1223	3257	325	675	312	31	112	2529
2019-06-07 09:20:00	13913	103035	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 09:20:02	NULL	NULL	104083	29838	18282	3257	20250	1762	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 09:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4214	3582	3257	250	1219	3257	325	675	312	31	112	2529
2019-06-07 10:20:01	13913	103019	104083	29836	18282	3257	20250	1762	4214	3582	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3257	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 10:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	250	1216	3257	325	675	312	31	112	2530
2019-06-07 11:20:01	13907	102998	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 11:20:02	NULL	NULL	104076	29829	18282	3257	20240	1762	4214	3582	3257	250	1212	3257	325	675	312	31	112	2535
2019-06-07 12:20:00	13907	102989	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 12:20:02	NULL	NULL	104072	29834	18284	3257	20232	1762	4214	3582	3257	250	1210	3257	325	675	312	31	112	2543
2019-06-07 13:20:03	13962	103106	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 13:20:04	NULL	NULL	104005	29839	18328	3281	20235	1767	4218	3600	3281	250	1210	3281	325	675	312	31	112	2543
2019-06-07 14:20:01	13984	103335	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 14:20:03	NULL	NULL	104021	29828	18355	3282	20328	1767	4216	3603	3282	250	1210	3282	326	676	312	31	112	2546
2019-06-07 15:20:01	13997	103464	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 15:20:02	NULL	NULL	104037	29755	18403	3280	NULL	NULL	4219	3609	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 15:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20346	1769	NULL	NULL	3280	250	1209	3280	326	677	312	31	112	2546
2019-06-07 16:20:01	14009	103642	104084	29777	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 16:20:02	NULL	NULL	NULL	NULL	18439	3283	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20394	1770	4233	3616	3283	250	1205	3283	328	677	312	31	112	2548
2019-06-07 17:20:00	14066	103703	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 17:20:02	NULL	NULL	104194	29885	18452	3284	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 17:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20424	1769	4239	3613	3284	250	1205	3284	328	677	312	31	112	2548
2019-06-07 18:20:00	NULL	103821	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 18:20:01	14070	NULL	104266	NULL	NULL	NULL	20432	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 18:20:02	NULL	NULL	NULL	29940	18487	3284	NULL	1772	NULL	3612	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4248	NULL	3284	250	1205	3284	329	677	312	31	112	2548
2019-06-07 19:20:00	NULL	103865	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 19:20:01	14095	NULL	104342	29951	18503	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 19:20:02	NULL	NULL	NULL	NULL	NULL	3302	20445	1781	4256	3628	3302	250	1205	3302	330	677	312	31	112	2548
2019-06-07 20:20:01	14115	103961	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 21:20:03	14131	104079	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 21:20:05	NULL	NULL	104490	29990	18577	3303	20549	1784	4268	3630	3300	250	1202	3300	331	677	312	31	112	2548
2019-06-07 22:20:00	NULL	104247	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 22:20:02	14155	NULL	104473	29992	18618	3298	20548	1784	4284	3635	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 22:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3298	250	1202	3298	331	677	312	31	112	2548
2019-06-07 23:20:01	14157	104458	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-07 23:20:02	NULL	NULL	104717	30061	18649	3298	20547	1785	4291	3640	3298	250	1202	3298	329	677	312	31	112	2548
2019-06-08 00:20:01	14159	104531	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 00:20:02	NULL	NULL	104868	30087	18662	3296	20547	1787	4290	3642	3296	250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 00:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1202	3298	329	677	312	31	112	2548
2019-06-08 01:20:00	14159	104545	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 01:20:01	NULL	NULL	104870	30103	18662	3296	20547	1788	4295	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 01:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3643	3296	250	1202	3296	329	677	312	31	112	2548
2019-06-08 02:20:00	NULL	104551	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 02:20:01	NULL	NULL	104889	30109	NULL	3296	NULL	1788	4296	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 02:20:02	14159	NULL	NULL	NULL	18664	NULL	20547	NULL	NULL	NULL	NULL	NULL	1202	NULL	NULL	NULL	NULL	NULL	NULL	2548
2019-06-08 02:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3643	3295	250	NULL	3296	329	677	312	31	112	NULL
2019-06-08 03:20:00	14158	104535	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 03:20:02	NULL	NULL	104893	30115	18665	NULL	20547	1788	4296	3643	NULL	250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 04:20:02	14159	104528	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 04:20:04	NULL	NULL	104908	30119	18665	3295	20547	1788	4296	3640	3295	250	1202	3295	329	677	312	31	112	2548
2019-06-08 05:20:00	NULL	104528	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 05:20:02	14160	NULL	104921	30123	18666	3295	20547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 05:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1788	4296	3639	3295	250	1202	3295	329	677	312	31	112	2548
2019-06-08 06:20:00	NULL	104527	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 06:20:01	14160	NULL	104931	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 06:20:02	NULL	NULL	NULL	30118	18666	3294	20547	1788	4296	3639	3294	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 06:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	250	1202	3294	329	677	312	31	112	2548
2019-06-08 07:20:00	NULL	104524	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 07:20:02	14160	NULL	104930	30118	18666	3294	20547	1788	4296	3639	3294	250	1202	3294	329	677	312	31	112	2548
2019-06-08 08:20:00	NULL	104350	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 08:20:02	14160	NULL	104927	30117	18666	3294	20547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 08:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1769	4286	3604	3294	250	1202	3294	328	677	312	31	112	2548
2019-06-08 09:20:01	14157	NULL	104835	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 09:20:02	NULL	104225	NULL	30111	NULL	3261	20547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 09:20:03	NULL	NULL	NULL	NULL	18666	NULL	NULL	1768	4282	3604	3261	250	1202	3261	328	677	312	31	112	2548
2019-06-08 10:20:00	14141	104136	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 10:20:01	NULL	NULL	104764	30089	18626	3261	20547	1767	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4267	3598	3261	250	1202	3261	328	NULL	NULL	NULL	NULL	NULL
2019-06-08 10:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	677	312	31	112	NULL
2019-06-08 10:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2548
2019-06-08 11:20:00	NULL	103998	104626	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 11:20:01	14060	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 11:20:02	NULL	NULL	NULL	30075	18553	3244	20547	1767	4262	3591	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 13:20:01	14010	103787	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 13:20:02	NULL	NULL	104342	30038	18476	3216	NULL	1767	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 13:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20547	NULL	4244	3578	3216	250	1201	3216	326	676	312	31	112	2548
2019-06-08 14:20:02	13999	103745	104211	30029	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 14:20:03	NULL	NULL	NULL	NULL	18443	3216	20547	1764	4239	3577	3216	250	1201	3216	326	676	312	31	112	2548
2019-06-08 15:20:00	NULL	103732	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 15:20:01	NULL	NULL	NULL	NULL	18422	NULL	20547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 15:20:02	13981	NULL	104059	29936	NULL	3216	NULL	1758	4231	3562	3215	250	1201	3216	325	676	312	31	112	2548
2019-06-08 16:20:00	13947	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 16:20:02	NULL	103587	103985	29898	18406	3204	20547	1755	4224	3553	3202	250	1201	3204	322	676	312	31	112	2545
2019-06-08 17:20:00	13926	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 17:20:01	NULL	103435	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 17:20:02	NULL	NULL	103877	29898	18377	3198	20547	1751	4218	3557	3198	250	1201	NULL	322	676	312	31	112	NULL
2019-06-08 17:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3198	NULL	NULL	NULL	NULL	NULL	2545
2019-06-08 18:20:01	13918	103412	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 18:20:02	NULL	NULL	103801	29871	18352	3198	20547	1739	4211	3549	3198	250	NULL	3198	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1201	NULL	322	676	312	31	112	2545
2019-06-08 19:20:01	13916	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 19:20:02	NULL	103419	NULL	29878	18307	NULL	20547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 19:20:03	NULL	NULL	103733	NULL	NULL	3198	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 20:20:01	NULL	103362	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 20:20:02	13913	NULL	103748	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 20:20:03	NULL	NULL	NULL	NULL	18279	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-06-08 20:20:04	NULL	NULL	NULL	29876	NULL	3199	20547	1736	4205	3545	3199	250	1201	3199	322	676	312	31	112	2545
